datetime,week_X-2,week_X-3,week_X-4,MA_X-4,dayOfWeek,weekend,holiday,Holiday_ID,hourOfDay,T2M_toc,DEMAND
2015-09-01 14:00:00,1468.6309,1436.627,1525.3882,1431.143425,4,0,0,0,14,29.1176086425782,1372.1134
2015-09-01 15:00:00,1419.3143,1414.1145,1469.0115,1392.9105,4,0,0,0,15,29.0987487792969,1333.6682
2015-09-01 16:00:00,1355.7386,1355.3813,1404.6645,1335.041075,4,0,0,0,16,28.9067321777344,1244.9364
2015-09-01 17:00:00,1233.9463,1217.5497,1286.0573,1218.22525,4,0,0,0,17,28.5382934570313,1160.358
2015-09-01 18:00:00,1230.0802,1220.3,1273.9148,1218.76525,4,0,0,0,18,27.9001708984375,1216.7697
2015-09-01 19:00:00,1286.7963,1251.6916,1311.0544,1254.19355,4,0,0,0,19,27.5218139648438,1217.0077
2015-09-01 20:00:00,1234.1617,1206.8816,1269.6589,1210.1516,4,0,0,0,20,27.2417846679688,1178.2374
2015-09-01 21:00:00,1220.5641,1173.7223,1251.9566,1182.185225,4,0,0,0,21,27.0158935546875,1130.5634
2015-09-01 22:00:00,1144.9527,1118.3121,1178.4029,1115.2964,4,0,0,0,22,26.8565307617188,1075.3572
2015-09-01 23:00:00,1059.0568,1036.1811,1105.9767,1045.606875,4,0,0,0,23,26.743798828125,1012.3631
2015-09-02 00:00:00,1002.3462,990.6525,1042.333,1011.77723333333,5,0,0,0,0,26.6860595703125,950.814
2015-09-02 01:00:00,959.0823,962.621,993.4954,971.7329,5,0,0,0,1,26.71279296875,922.2164
2015-09-02 02:00:00,927.6712,927.5695,961.6021,938.9476,5,0,0,0,2,26.7589965820313,893.058
2015-09-02 03:00:00,928.7793,896.4888,940.3965,921.8882,5,0,0,0,3,26.7864624023438,873.3551
2015-09-02 04:00:00,919.9959,908.8963,926.6047,918.498966666667,5,0,0,0,4,26.7675415039063,870.0673
2015-09-02 05:00:00,932.4726,930.229,940.0877,934.2631,5,0,0,0,5,26.7451721191407,904.0779
2015-09-02 06:00:00,936.855,947.5977,956.1548,946.869166666667,5,0,0,0,6,26.7903686523438,917.0358
2015-09-02 07:00:00,1099.5134,1064.2758,1100.3928,1088.06066666667,5,0,0,0,7,27.4643188476563,1052.5023
2015-09-02 08:00:00,1269.7478,1264.2341,1288.1359,1274.03926666667,5,0,0,0,8,28.0000854492188,1223.2825
2015-09-02 09:00:00,1355.219,1362.2671,1404.9772,1374.15443333333,5,0,0,0,9,28.4230590820313,1326.6415
2015-09-02 10:00:00,1443.9955,1425.523,1465.6787,1445.06573333333,5,0,0,0,10,28.9467102050782,1421.6338
2015-09-02 11:00:00,1471.5106,1413.2882,1518.4915,1467.76343333333,5,0,0,0,11,29.4489990234375,1438.1474
2015-09-02 12:00:00,1459.4626,1431.5248,1507.7901,1466.25916666667,5,0,0,0,12,29.8269287109375,1402.7166
2015-09-02 13:00:00,1486.9489,1447.807,1533.2267,1489.32753333333,5,0,0,0,13,29.9482055664063,1374.6608
2015-09-02 14:00:00,1497.9076,1481.642,1526.5777,1502.04243333333,5,0,0,0,14,29.9075866699219,1342.3982
2015-09-02 15:00:00,1468.2694,1449.1426,1463.3597,1460.25723333333,5,0,0,0,15,29.785302734375,1344.4178
2015-09-02 16:00:00,1369.7462,1351.5117,1396.0751,1372.44433333333,5,0,0,0,16,29.4554077148438,1254.1854
2015-09-02 17:00:00,1228.9973,1235.5566,1262.5142,1242.35603333333,5,0,0,0,17,28.801904296875,1158.0961
2015-09-02 18:00:00,1231.4401,1204.3434,1243.2427,1226.34206666667,5,0,0,0,18,27.9496704101563,1218.7623
2015-09-02 19:00:00,1281.4296,1279.7171,1297.0818,1286.07616666667,5,0,0,0,19,27.3593078613282,1214.6701
2015-09-02 20:00:00,1217.8629,1232.5557,1258.0353,1236.1513,5,0,0,0,20,26.972314453125,1191.7034
2015-09-02 21:00:00,1174.8314,1206.2375,1224.3936,1201.82083333333,5,0,0,0,21,26.7245422363282,1143.3545
2015-09-02 22:00:00,1111.5371,1141.4035,1182.9456,1145.2954,5,0,0,0,22,26.547998046875,1070.7918
2015-09-02 23:00:00,1041.2281,1062.1278,1115.8134,1073.05643333333,5,0,0,0,23,26.434716796875,986.0054
2015-09-03 00:00:00,1093.2343,1005.4576,1037.0253,1045.23906666667,6,0,0,0,0,26.3678833007813,956.9644
2015-09-03 01:00:00,1053.1697,996.5117,1001.6984,1017.1266,6,0,0,0,1,26.3651062011719,927.9629
2015-09-03 02:00:00,1029.2829,951.8124,964.5633,981.8862,6,0,0,0,2,26.3274780273438,902.0146
2015-09-03 03:00:00,984.943,939.5653,951.1591,958.5558,6,0,0,0,3,26.30361328125,887.0891
2015-09-03 04:00:00,983.1554,915.1919,924.211,940.852766666667,6,0,0,0,4,26.2859741210938,879.5083
2015-09-03 05:00:00,1011.6429,925.3962,955.6925,964.243866666667,6,0,0,0,5,26.2582641601563,900.0132
2015-09-03 06:00:00,1047.9109,895.4422,942.664,962.0057,6,0,0,0,6,26.3645263671875,898.7436
2015-09-03 07:00:00,1201.7922,1065.6424,1096.5408,1121.32513333333,6,0,0,0,7,27.0467163085938,1035.4145
2015-09-03 08:00:00,1269.3661,1226.23,1290.1869,1261.92766666667,6,0,0,0,8,27.5205932617188,1172.8387
2015-09-03 09:00:00,1324.5028,1322.8295,1420.4131,1355.91513333333,6,0,0,0,9,27.8780456542969,1269.1904
2015-09-03 10:00:00,1413.4237,1412.8582,1505.7547,1444.0122,6,0,0,0,10,28.2058349609375,1295.0404
2015-09-03 11:00:00,1395.8044,1443.0423,1512.7278,1450.52483333333,6,0,0,0,11,28.5421997070313,1342.2088
2015-09-03 12:00:00,1379.17,1457.7969,1503.5131,1446.82666666667,6,0,0,0,12,28.7821899414063,1330.4962
2015-09-03 13:00:00,1386.5,1491.9801,1521.421,1466.6337,6,0,0,0,13,28.7793823242188,1390.3164
2015-09-03 14:00:00,1372.9648,1501.2151,1517.3908,1463.8569,6,0,0,0,14,28.7131286621094,1401.7963
2015-09-03 15:00:00,1276.6829,1431.8383,1488.14,1398.88706666667,6,0,0,0,15,28.5454345703125,1377.3188
2015-09-03 16:00:00,1215.6941,1314.3744,1411.6224,1313.89696666667,6,0,0,0,16,28.3212524414063,1313.1598
2015-09-03 17:00:00,1152.7342,1208.7987,1286.7484,1216.09376666667,6,0,0,0,17,27.977197265625,1209.3895
2015-09-03 18:00:00,1148.4228,1214.8506,1260.7997,1208.02436666667,6,0,0,0,18,27.3933349609375,1223.5709
2015-09-03 19:00:00,1268.8257,1250.8331,1321.0097,1280.22283333333,6,0,0,0,19,27.0585266113282,1228.3205
2015-09-03 20:00:00,1236.3733,1216.2517,1282.3078,1244.9776,6,0,0,0,20,26.8738952636719,1183.7632
2015-09-03 21:00:00,1213.067,1164.5664,1260.2042,1212.61253333333,6,0,0,0,21,26.7425476074219,1138.7906
2015-09-03 22:00:00,1142.3587,1149.786,1195.846,1162.66356666667,6,0,0,0,22,26.6329895019532,1061.011
2015-09-03 23:00:00,1157.7461,1052.0492,1126.3921,1112.06246666667,6,0,0,0,23,26.4974304199219,1010.3105
2015-09-04 00:00:00,1016.6869,1001.3226,1049.804,1022.6045,7,0,0,0,0,26.3994689941407,945.5966
2015-09-04 01:00:00,974.8065,983.2071,1019.2527,992.4221,7,0,0,0,1,26.2908874511719,912.7917
2015-09-04 02:00:00,952.5575,970.3981,995.3267,972.760766666667,7,0,0,0,2,26.2873779296875,869.1071
2015-09-04 03:00:00,932.1338,947.373,955.8051,945.103966666667,7,0,0,0,3,26.33681640625,866.6219
2015-09-04 04:00:00,929.2407,932.2698,923.4308,928.313766666667,7,0,0,0,4,26.4677978515625,873.0468
2015-09-04 05:00:00,936.4678,962.0851,952.1099,950.220933333333,7,0,0,0,5,26.5917907714844,928.5339
2015-09-04 06:00:00,976.4772,971.1012,936.1572,961.2452,7,0,0,0,6,26.7084289550782,953.0595
2015-09-04 07:00:00,1107.7758,1061.306,1079.33,1082.80393333333,7,0,0,0,7,27.2170043945313,1077.1963
2015-09-04 08:00:00,1268.8644,1166.6461,1278.9008,1238.1371,7,0,0,0,8,27.7452331542969,1238.1108
2015-09-04 09:00:00,1339.6758,1249.7737,1375.9996,1321.81636666667,7,0,0,0,9,28.0580383300782,1337.2907
2015-09-04 10:00:00,1442.5111,1276.8263,1486.6538,1401.99706666667,7,0,0,0,10,28.3976379394532,1419.1288
2015-09-04 11:00:00,1439.6172,1288.4938,1510.2041,1412.7717,7,0,0,0,11,28.8473754882813,1467.5555
2015-09-04 12:00:00,1418.3766,1279.695,1459.4209,1385.83083333333,7,0,0,0,12,29.3151794433594,1440.6527
2015-09-04 13:00:00,1428.6822,1286.6283,1499.8999,1405.07013333333,7,0,0,0,13,29.72060546875,1468.8078
2015-09-04 14:00:00,1385.1485,1305.0107,1511.658,1400.60573333333,7,0,0,0,14,29.9265380859375,1467.0868
2015-09-04 15:00:00,1358.1613,1275.103,1453.7805,1362.34826666667,7,0,0,0,15,29.8410278320313,1415.8881
2015-09-04 16:00:00,1283.678,1210.9711,1371.6577,1288.76893333333,7,0,0,0,16,29.5555358886719,1350.7796
2015-09-04 17:00:00,1210.5615,1125.733,1261.2041,1199.1662,7,0,0,0,17,29.0046630859375,1235.6128
2015-09-04 18:00:00,1253.0165,1125.9181,1278.2275,1219.05403333333,7,0,0,0,18,28.2427612304688,1260.043
2015-09-04 19:00:00,1215.5854,1180.5344,1282.4145,1226.1781,7,0,0,0,19,27.7278686523438,1275.3517
2015-09-04 20:00:00,1193.696,1124.0774,1254.0628,1190.61206666667,7,0,0,0,20,27.3797241210938,1230.8184
2015-09-04 21:00:00,1130.7994,1079.0322,1202.4965,1137.4427,7,0,0,0,21,27.1390625,1168.6024
2015-09-04 22:00:00,1045.6326,1019.8202,1162.9344,1076.12906666667,7,0,0,0,22,26.9940124511719,1113.2143
2015-09-04 23:00:00,1012.7883,999.2693,1100.3968,1037.4848,7,0,0,0,23,26.8841796875,1057.4882
2015-09-05 00:00:00,992.362,960.6528,1032.1349,995.0499,1,1,0,0,0,26.7943664550782,1013.0521
2015-09-05 01:00:00,941.0758,946.6326,983.0289,961.61695,1,1,0,0,1,26.71669921875,972.8314
2015-09-05 02:00:00,913.5215,923.5304,967.7438,941.045175,1,1,0,0,2,26.6715942382813,952.4876
2015-09-05 03:00:00,889.6507,910.0791,954.3941,922.0583,1,1,0,0,3,26.6682373046875,923.8917
2015-09-05 04:00:00,881.7287,895.6667,960.6149,915.499575,1,1,0,0,4,26.6595397949219,913.2391
2015-09-05 05:00:00,888.7302,911.2795,955.8629,918.9138,1,1,0,0,5,26.6059814453125,917.692
2015-09-05 06:00:00,880.4382,891.8667,934.6073,893.056225,1,1,0,0,6,26.6780029296875,887.3871
2015-09-05 07:00:00,976.2049,953.1785,1014.1982,972.236375,1,1,0,0,7,27.39443359375,977.9782
2015-09-05 08:00:00,1106.5109,1090.2063,1128.8072,1104.036,1,1,0,0,8,27.9977966308594,1124.9005
2015-09-05 09:00:00,1191.643,1156.0382,1227.3766,1193.269125,1,1,0,0,9,28.4759460449219,1223.251
2015-09-05 10:00:00,1253.1209,1220.778,1297.7903,1254.49775,1,1,0,0,10,29.0307250976563,1284.8755
2015-09-05 11:00:00,1260.3969,1243.1334,1327.7656,1277.8625,1,1,0,0,11,29.5449768066407,1306.8049
2015-09-05 12:00:00,1263.5478,1216.0599,1303.2847,1261.13455,1,1,0,0,12,29.8732238769532,1247.3184
2015-09-05 13:00:00,1221.2,1187.2862,1280.2504,1232.817075,1,1,0,0,13,30.0471130371094,1209.0431
2015-09-05 14:00:00,1222.3777,1172.2841,1264.2045,1203.422225,1,1,0,0,14,30.1071105957032,1147.3909
2015-09-05 15:00:00,1200.4145,1134.2431,1190.6,1162.20625,1,1,0,0,15,29.994287109375,1098.61
2015-09-05 16:00:00,1170.9603,1095.9965,1144.8559,1132.047725,1,1,0,0,16,29.6519409179688,1075.6139
2015-09-05 17:00:00,1141.529,1065.6481,1106.0827,1105.55885,1,1,0,0,17,29.02626953125,1054.01
2015-09-05 18:00:00,1166.3739,1094.7987,1140.486,1140.6713,1,1,0,0,18,28.2611328125,1148.7517
2015-09-05 19:00:00,1196.4485,1133.3931,1183.6604,1179.7175,1,1,0,0,19,27.795556640625,1173.3935
2015-09-05 20:00:00,1179.9927,1127.7171,1181.1874,1167.472175,1,1,0,0,20,27.516748046875,1154.9736
2015-09-05 21:00:00,1156.1305,1077.1333,1140.7219,1128.785525,1,1,0,0,21,27.3558898925782,1116.3489
2015-09-05 22:00:00,1103.8885,1030.1324,1088.6378,1082.33485,1,1,0,0,22,27.2649780273438,1081.9754
2015-09-05 23:00:00,1059.7404,982.8033,1051.4795,1039.99535,1,1,0,0,23,27.1848693847657,1038.0398
2015-09-06 00:00:00,998.8597,945.2889,991.3304,986.1888,2,1,0,0,0,27.10244140625,982.4292
2015-09-06 01:00:00,961.7436,920.7909,959.8616,953.849275,2,1,0,0,1,27.0203186035157,941.6691
2015-09-06 02:00:00,937.4015,903.9725,933.7158,931.21305,2,1,0,0,2,26.959375,893.8244
2015-09-06 03:00:00,914.0717,883.2255,910.8542,906.3652,2,1,0,0,3,26.9019409179688,893.3359
2015-09-06 04:00:00,905.5057,876.2274,892.7061,895.9359,2,1,0,0,4,26.8262573242188,873.7339
2015-09-06 05:00:00,903.6123,870.872,885.4893,890.222475,2,1,0,0,5,26.7477355957032,862.2979
2015-09-06 06:00:00,861.3283,844.0333,845.9607,852.84695,2,1,0,0,6,26.7826171875,834.3067
2015-09-06 07:00:00,880.842,839.4795,849.5571,865.206675,2,1,0,0,7,27.351953125,835.1529
2015-09-06 08:00:00,927.9872,871.5712,887.0216,905.089025,2,1,0,0,8,27.7646728515625,874.1071
2015-09-06 09:00:00,991.3569,907.0251,950.3141,957.0842,2,1,0,0,9,28.0825744628907,941.0485
2015-09-06 10:00:00,1036.8324,980.9799,974.1809,1009.5183,2,1,0,0,10,28.3468872070313,1000.5803
2015-09-06 11:00:00,1089.3256,1005.7447,991.2789,1045.686825,2,1,0,0,11,28.5341430664063,1110.0775
2015-09-06 12:00:00,1094.8127,1022.2848,981.4277,1052.972475,2,1,0,0,12,28.667626953125,1092.7361
2015-09-06 13:00:00,1097.246,1039.3225,1013.5406,1051.307275,2,1,0,0,13,28.7141052246094,1068.8258
2015-09-06 14:00:00,1055.0462,1012.9191,1009.7273,1029.5135,2,1,0,0,14,28.6750732421875,1010.863
2015-09-06 15:00:00,1003.2329,995.8959,1006.5043,1007.47085,2,1,0,0,15,28.5628601074219,992.0237
2015-09-06 16:00:00,990.7463,974.4195,1012.0745,996.25405,2,1,0,0,16,28.3530517578125,974.2039
2015-09-06 17:00:00,988.2059,975.016,1000.1729,991.080025,2,1,0,0,17,27.9380432128907,989.6831
2015-09-06 18:00:00,1040.8079,971.6984,1028.8178,1032.471275,2,1,0,0,18,27.3614135742188,1024.6698
2015-09-06 19:00:00,1082.947,1079.7336,1101.3771,1095.16205,2,1,0,0,19,27.0811096191407,1044.4297
2015-09-06 20:00:00,1084.7035,1068.2629,1100.8505,1092.114875,2,1,0,0,20,26.96083984375,1057.4982
2015-09-06 21:00:00,1063.6743,1038.4154,1086.6603,1071.74085,2,1,0,0,21,26.8093505859375,1059.0672
2015-09-06 22:00:00,1028.6325,1010.9444,1041.976,1029.931725,2,1,0,0,22,26.7321105957032,998.4583
2015-09-06 23:00:00,985.4643,956.6973,972.6317,972.981825,2,1,0,0,23,26.6343017578125,931.9372
2015-09-07 00:00:00,944.6517,916.4135,919.7304,924.8963,3,0,0,0,0,26.5661254882813,906.5196
2015-09-07 01:00:00,917.5867,882.1297,883.2024,892.7329,3,0,0,0,1,26.5093627929688,883.8119
2015-09-07 02:00:00,896.4721,842.4364,856.8155,865.050875,3,0,0,0,2,26.5181518554688,859.1382
2015-09-07 03:00:00,872.0851,819.4611,841.1128,847.673325,3,0,0,0,3,26.5588317871094,843.6175
2015-09-07 04:00:00,870.3967,846.6885,853.4217,853.2849,3,0,0,0,4,26.56728515625,862.6858
2015-09-07 05:00:00,893.1626,887.9937,880.6107,887.2784,3,0,0,0,5,26.5632568359375,885.0839
2015-09-07 06:00:00,936.4585,932.9252,909.6646,919.025325,3,0,0,0,6,26.6379943847657,896.5583
2015-09-07 07:00:00,1044.8067,1056.3569,1038.2804,1045.584525,3,0,0,0,7,27.2361999511719,1062.5652
2015-09-07 08:00:00,1218.8588,1221.0777,1196.9506,1223.68515,3,0,0,0,8,27.8189636230469,1267.5202
2015-09-07 09:00:00,1319.9559,1306.0354,1286.8635,1318.9113,3,0,0,0,9,28.2412963867188,1374.803
2015-09-07 10:00:00,1370.234,1368.0515,1352.4006,1375.3256,3,0,0,0,10,28.6271606445313,1466.3671
2015-09-07 11:00:00,1419.3116,1355.6151,1364.5448,1389.875575,3,0,0,0,11,28.9453979492188,1486.9054
2015-09-07 12:00:00,1426.2047,1365.0349,1366.1775,1399.537675,3,0,0,0,12,29.1621643066407,1434.9298
2015-09-07 13:00:00,1417.1253,1371.734,1403.0642,1419.964225,3,0,0,0,13,29.335107421875,1424.7172
2015-09-07 14:00:00,1415.1369,1347.7647,1393.6124,1407.79875,3,0,0,0,14,29.4126831054688,1355.9461
2015-09-07 15:00:00,1372.9891,1282.2734,1360.5172,1343.217025,3,0,0,0,15,29.3616271972657,1320.562
2015-09-07 16:00:00,1322.4901,1217.7877,1297.8129,1265.159575,3,0,0,0,16,29.1120239257813,1253.4865
2015-09-07 17:00:00,1204.9373,1101.7772,1221.4071,1168.134,3,0,0,0,17,28.6288696289063,1160.5063
2015-09-07 18:00:00,1197.6745,1137.4507,1202.2041,1173.88305,3,0,0,0,18,28.0104919433594,1186.6454
2015-09-07 19:00:00,1245.3949,1168.1665,1262.3875,1217.330575,3,0,0,0,19,27.6405578613282,1174.028
2015-09-07 20:00:00,1204.8447,1138.6591,1225.6073,1180.0253,3,0,0,0,20,27.3740173339844,1140.9683
2015-09-07 21:00:00,1163.0174,1111.2216,1180.2659,1139.521675,3,0,0,0,21,27.17568359375,1117.9434
2015-09-07 22:00:00,1093.085,1075.6636,1113.6037,1088.4219,3,0,0,0,22,27.0246215820313,1033.3563
2015-09-07 23:00:00,1024.763,989.2774,1052.6472,1019.350025,3,0,0,0,23,26.9024291992188,967.249
2015-09-08 00:00:00,967.297,925.4298,1008.8204,963.687875,4,0,0,0,0,26.8303466796875,924.2719
2015-09-08 01:00:00,944.5329,903.4994,958.1875,927.691275,4,0,0,0,1,26.7608276367188,878.0197
2015-09-08 02:00:00,901.8082,888.5285,926.652,902.24375,4,0,0,0,2,26.73134765625,883.3227
2015-09-08 03:00:00,878.9309,876.608,909.9126,886.07645,4,0,0,0,3,26.7397094726563,886.3014
2015-09-08 04:00:00,900.8485,870.6992,915.2795,887.816625,4,0,0,0,4,26.733056640625,887.0444
2015-09-08 05:00:00,930.4504,890.4454,932.6372,911.501,4,0,0,0,5,26.6946044921875,929.6859
2015-09-08 06:00:00,915.0436,912.2689,955.3134,922.882575,4,0,0,0,6,26.805322265625,908.3314
2015-09-08 07:00:00,1021.8781,1048.5781,1076.141,1042.0792,4,0,0,0,7,27.4865661621094,1053.6612
2015-09-08 08:00:00,1193.1425,1213.4927,1258.7162,1218.0733,4,0,0,0,8,28.1087585449219,1241.8609
2015-09-08 09:00:00,1304.6893,1337.2852,1358.2139,1317.42665,4,0,0,0,9,28.6263061523438,1371.3673
2015-09-08 10:00:00,1355.7941,1434.7192,1420.3838,1396.288325,4,0,0,0,10,29.1208129882813,1442.1022
2015-09-08 11:00:00,1354.1208,1459.7169,1448.7542,1412.339475,4,0,0,0,11,29.498193359375,1440.6451
2015-09-08 12:00:00,1298.8958,1464.4125,1419.4976,1389.46595,4,0,0,0,12,29.7619262695313,1459.6765
2015-09-08 13:00:00,1297.8608,1494.5249,1442.0052,1412.5159,4,0,0,0,13,29.8080078125,1516.0991
2015-09-08 14:00:00,1293.9276,1468.6309,1436.627,1392.824725,4,0,0,0,14,29.6202026367188,1469.2465
2015-09-08 15:00:00,1269.2017,1419.3143,1414.1145,1359.074675,4,0,0,0,15,29.3274780273438,1383.6364
2015-09-08 16:00:00,1224.3799,1355.7386,1355.3813,1295.10905,4,0,0,0,16,28.8328186035157,1314.4954
2015-09-08 17:00:00,1135.3477,1233.9463,1217.5497,1186.800425,4,0,0,0,17,28.2588745117188,1238.4865
2015-09-08 18:00:00,1150.766,1230.0802,1220.3,1204.478975,4,0,0,0,18,27.7456909179688,1266.4503
2015-09-08 19:00:00,1167.2319,1286.7963,1251.6916,1230.681875,4,0,0,0,19,27.4688659667969,1261.8466
2015-09-08 20:00:00,1129.9042,1234.1617,1206.8816,1187.296225,4,0,0,0,20,27.2867370605469,1233.8515
2015-09-08 21:00:00,1082.4979,1220.5641,1173.7223,1151.836925,4,0,0,0,21,27.1685119628907,1172.3184
2015-09-08 22:00:00,1019.5179,1144.9527,1118.3121,1089.534975,4,0,0,0,22,27.0527587890625,1123.9147
2015-09-08 23:00:00,981.2129,1059.0568,1036.1811,1022.203475,4,0,0,0,23,26.9558349609375,1037.708
2015-09-09 00:00:00,902.4824,1002.3462,990.6525,965.160366666667,5,0,0,0,0,26.8738342285157,973.8393
2015-09-09 01:00:00,868.9443,959.0823,962.621,930.215866666667,5,0,0,0,1,26.8041320800782,945.5334
2015-09-09 02:00:00,833.4305,927.6712,927.5695,896.223733333333,5,0,0,0,2,26.7763305664063,905.1528
2015-09-09 03:00:00,815.2354,928.7793,896.4888,880.167833333333,5,0,0,0,3,26.7370239257813,903.7528
2015-09-09 04:00:00,818.0309,919.9959,908.8963,882.3077,5,0,0,0,4,26.6886535644532,909.4509
2015-09-09 05:00:00,861.3461,932.4726,930.229,908.0159,5,0,0,0,5,26.6662841796875,931.925
2015-09-09 06:00:00,872.4767,936.855,947.5977,918.976466666667,5,0,0,0,6,26.7400146484375,938.0468
2015-09-09 07:00:00,999.2957,1099.5134,1064.2758,1054.36163333333,5,0,0,0,7,27.3509155273438,1083.5059
2015-09-09 08:00:00,1180.7887,1269.7478,1264.2341,1238.25686666667,5,0,0,0,8,27.8652587890625,1284.5792
2015-09-09 09:00:00,1281.7605,1355.219,1362.2671,1333.0822,5,0,0,0,9,28.3561645507813,1350.9157
2015-09-09 10:00:00,1300.8802,1443.9955,1425.523,1390.1329,5,0,0,0,10,28.8096862792969,1405.7308
2015-09-09 11:00:00,1278.7734,1471.5106,1413.2882,1387.8574,5,0,0,0,11,29.0682006835938,1439.1206
2015-09-09 12:00:00,1274.5736,1459.4626,1431.5248,1388.52033333333,5,0,0,0,12,29.11171875,1466.627
2015-09-09 13:00:00,1298.4678,1486.9489,1447.807,1411.07456666667,5,0,0,0,13,29.1345458984375,1481.0486
2015-09-09 14:00:00,1289.3812,1497.9076,1481.642,1422.97693333333,5,0,0,0,14,29.0944763183594,1430.0698
2015-09-09 15:00:00,1260.3369,1468.2694,1449.1426,1392.58296666667,5,0,0,0,15,29.0231262207032,1379.0737
2015-09-09 16:00:00,1190.7542,1369.7462,1351.5117,1304.00403333333,5,0,0,0,16,28.773095703125,1296.8958
2015-09-09 17:00:00,1100.9455,1228.9973,1235.5566,1188.4998,5,0,0,0,17,28.2709594726563,1175.8232
2015-09-09 18:00:00,1123.7373,1231.4401,1204.3434,1186.50693333333,5,0,0,0,18,27.7246032714844,1215.4389
2015-09-09 19:00:00,1125.6781,1281.4296,1279.7171,1228.9416,5,0,0,0,19,27.4187255859375,1199.6608
2015-09-09 20:00:00,1114.5059,1217.8629,1232.5557,1188.30816666667,5,0,0,0,20,27.2708068847657,1166.8803
2015-09-09 21:00:00,1059.6843,1174.8314,1206.2375,1146.91773333333,5,0,0,0,21,27.1552368164063,1117.1498
2015-09-09 22:00:00,1006.697,1111.5371,1141.4035,1086.54586666667,5,0,0,0,22,27.0363403320313,1050.6743
2015-09-09 23:00:00,941.0898,1041.2281,1062.1278,1014.81523333333,5,0,0,0,23,26.9271484375,1010.7457
2015-09-10 00:00:00,891.6749,1093.2343,1005.4576,996.788933333333,6,0,0,0,0,26.8032165527344,959.7253
2015-09-10 01:00:00,856.5852,1053.1697,996.5117,968.755533333333,6,0,0,0,1,26.6631103515625,915.2556
2015-09-10 02:00:00,846.3899,1029.2829,951.8124,942.495066666667,6,0,0,0,2,26.5519348144532,893.401
2015-09-10 03:00:00,827.1264,984.943,939.5653,917.211566666667,6,0,0,0,3,26.4417053222657,880.1333
2015-09-10 04:00:00,832.5022,983.1554,915.1919,910.283166666667,6,0,0,0,4,26.3279663085938,871.9031
2015-09-10 05:00:00,874.0016,1011.6429,925.3962,937.013566666667,6,0,0,0,5,26.287255859375,890.0803
2015-09-10 06:00:00,901.9157,1047.9109,895.4422,948.422933333333,6,0,0,0,6,26.3468566894532,910.0097
2015-09-10 07:00:00,1042.0045,1201.7922,1065.6424,1103.14636666667,6,0,0,0,7,26.6902709960938,1031.4856
2015-09-10 08:00:00,1193.299,1269.3661,1226.23,1229.6317,6,0,0,0,8,26.9556518554688,1216.8623
2015-09-10 09:00:00,1304.7834,1324.5028,1322.8295,1317.3719,6,0,0,0,9,27.1530090332032,1308.4873
2015-09-10 10:00:00,1384.1177,1413.4237,1412.8582,1403.46653333333,6,0,0,0,10,27.3462463378907,1369.6891
2015-09-10 11:00:00,1408.1049,1395.8044,1443.0423,1415.65053333333,6,0,0,0,11,27.5405212402344,1388.1563
2015-09-10 12:00:00,1382.717,1379.17,1457.7969,1406.5613,6,0,0,0,12,27.7395568847657,1360.8071
2015-09-10 13:00:00,1380.1659,1386.5,1491.9801,1419.54866666667,6,0,0,0,13,27.8813720703125,1339.7365
2015-09-10 14:00:00,1407.2019,1372.9648,1501.2151,1427.12726666667,6,0,0,0,14,27.9597106933594,1310.5906
2015-09-10 15:00:00,1394.2056,1276.6829,1431.8383,1367.5756,6,0,0,0,15,28.0042358398438,1282.7794
2015-09-10 16:00:00,1328.1976,1215.6941,1314.3744,1286.0887,6,0,0,0,16,27.8322387695313,1230.3131
2015-09-10 17:00:00,1223.2695,1152.7342,1208.7987,1194.93413333333,6,0,0,0,17,27.4287963867188,1145.4534
2015-09-10 18:00:00,1200.7424,1148.4228,1214.8506,1188.00526666667,6,0,0,0,18,26.8958984375,1164.2735
2015-09-10 19:00:00,1246.5077,1268.8257,1250.8331,1255.38883333333,6,0,0,0,19,26.6058898925782,1157.5559
2015-09-10 20:00:00,1207.4084,1236.3733,1216.2517,1220.01113333333,6,0,0,0,20,26.4326110839844,1114.3126
2015-09-10 21:00:00,1157.4922,1213.067,1164.5664,1178.3752,6,0,0,0,21,26.3321166992188,1070.2414
2015-09-10 22:00:00,1095.7008,1142.3587,1149.786,1129.28183333333,6,0,0,0,22,26.2259460449219,1013.6396
2015-09-10 23:00:00,1036.7351,1157.7461,1052.0492,1082.1768,6,0,0,0,23,26.1012512207032,958.3773
2015-09-11 00:00:00,977.9531,1016.6869,1001.3226,998.6542,7,0,0,0,0,25.990380859375,917.5688
2015-09-11 01:00:00,949.0497,974.8065,983.2071,969.0211,7,0,0,0,1,26.0132690429688,880.3891
2015-09-11 02:00:00,927.4102,952.5575,970.3981,950.121933333333,7,0,0,0,2,26.0442749023438,865.6808
2015-09-11 03:00:00,903.4033,932.1338,947.373,927.6367,7,0,0,0,3,25.9492431640625,862.1252
2015-09-11 04:00:00,894.6212,929.2407,932.2698,918.710566666667,7,0,0,0,4,25.8774963378907,847.1817
2015-09-11 05:00:00,905.7499,936.4678,962.0851,934.7676,7,0,0,0,5,25.7737060546875,875.4178
2015-09-11 06:00:00,917.7262,976.4772,971.1012,955.101533333333,7,0,0,0,6,25.7586303710938,906.0259
